Id,order_status,order_products_value,order_freight_value,order_items_qty,order_purchase_timestamp,order_aproved_at,order_delivered_customer_date,customer_city,customer_state,customer_zip_code_prefix,review_score
800,delivered,69.9,24.71,1,2018-05-28 12:53:00,2018-05-28 13:14:00,2018-06-14 14:51:00,Santa Maria,RS,970,3
801,delivered,117.3,24.64,1,2018-05-14 11:28:00,2018-05-14 11:58:00,2018-05-19 11:18:00,BRASILIA,DF,724,5
802,delivered,75.5,15.28,1,2017-11-13 11:16:00,2017-11-14 04:06:00,2017-11-29 19:11:00,Sorocaba,SP,180,5
803,delivered,26.9,16.79,1,2018-04-12 09:52:00,2018-04-13 12:55:00,2018-04-17 19:24:00,RIO DE JANEIRO,RJ,213,4
804,delivered,29.9,10.96,1,2017-10-25 18:57:00,2017-10-25 19:07:00,2017-11-08 21:33:00,Sao Paulo,SP,39,3
805,delivered,83.9,17.84,1,2017-11-17 13:00:00,2017-11-22 02:40:00,2017-12-01 21:38:00,RIO DE JANEIRO,RJ,224,4
806,delivered,54.9,12.72,1,2017-08-14 21:13:00,2017-08-14 22:05:00,2017-08-21 17:58:00,Sao Paulo,SP,36,1
807,delivered,37.9,17.6,1,2017-12-21 20:55:00,2017-12-23 02:12:00,2017-12-28 16:37:00,Sao Paulo,SP,52,2
808,delivered,48.9,10.96,1,2017-03-01 18:29:00,2017-03-01 18:41:00,2017-03-09 09:26:00,Ouro Preto,MG,354,5
809,delivered,69.9,17.74,1,2018-08-10 08:35:00,2018-08-10 08:50:00,2018-08-20 22:03:00,Porto Alegre,RS,915,4
810,delivered,29.98,32.1,2,2017-07-19 16:45:00,2017-07-21 02:50:00,2017-07-27 19:04:00,Vitoria,ES,290,5
811,delivered,152.9,18.32,1,2018-07-18 21:37:00,2018-07-18 21:50:00,2018-07-26 20:44:00,RIO DE JANEIRO,RJ,210,5
812,delivered,54.0,15.48,1,2017-01-22 16:10:00,2017-01-23 20:55:00,2017-01-30 15:06:00,Canoas,RS,924,2
813,delivered,49.9,17.66,1,2018-07-23 10:11:00,2018-07-23 13:20:00,2018-07-28 00:40:00,Juiz de Fora,MG,360,3
814,delivered,88.0,18.69,1,2018-08-14 11:16:00,2018-08-14 11:44:00,2018-08-21 11:48:00,Itajai,SC,883,5
815,delivered,109.9,16.53,1,2017-04-03 19:07:00,2017-04-03 19:22:00,2017-04-11 14:25:00,Caxias do Sul,RS,951,3
816,delivered,99.97,25.54,1,2017-04-20 21:03:00,2017-04-20 21:15:00,2017-05-12 12:22:00,Ribeirao Preto,SP,140,5
817,delivered,77.98,35.84,2,2017-07-26 13:47:00,2017-07-26 14:03:00,2017-08-03 17:37:00,Lauro de Freitas,BA,427,4
818,delivered,149.9,17.09,1,2018-07-03 23:40:00,2018-07-05 16:31:00,2018-07-05 22:52:00,Tramandai,RS,955,5
819,delivered,9.99,2.95,1,2018-04-05 18:34:00,2018-04-05 18:50:00,2018-04-19 15:38:00,Sao Paulo,SP,58,5
820,delivered,25.9,7.78,1,2017-05-16 21:30:00,2017-05-16 21:45:00,2017-05-31 08:18:00,Sao Paulo,SP,51,5
821,delivered,163.0,12.64,1,2017-07-14 16:49:00,2017-07-18 06:03:00,2017-08-07 17:43:00,Sao Paulo,SP,29,5
822,delivered,28.9,25.63,1,2017-11-19 13:23:00,2017-11-19 13:35:00,2017-12-22 17:44:00,BRASILIA,DF,708,5
823,delivered,39.99,83.65,1,2017-09-06 10:15:00,2017-09-09 06:34:00,2017-09-19 17:54:00,Salvador,BA,417,5
824,delivered,119.9,13.86,1,2018-05-28 10:31:00,2018-05-28 10:53:00,2018-06-07 12:21:00,Cosmopolis,SP,131,5
825,delivered,259.9,18.26,1,2018-06-09 18:56:00,2018-06-09 19:11:00,2018-06-16 18:32:00,Alta Floresta,MT,785,5
826,delivered,29.0,17.63,1,2018-07-23 14:56:00,2018-07-23 16:05:00,2018-07-30 19:44:00,Belem,PA,666,5
827,delivered,94.3,17.37,1,2017-09-11 19:42:00,2017-09-11 19:50:00,2017-09-25 18:46:00,Ubatuba,SP,116,5
828,delivered,29.99,34.15,1,2017-01-22 13:04:00,2017-01-25 02:55:00,2017-02-01 00:52:00,Anapolis,GO,751,5
829,delivered,56.99,11.9,1,2017-05-14 14:56:00,2017-05-14 15:10:00,2017-05-23 13:19:00,Jau,SP,172,5
830,delivered,24.5,11.85,1,2017-08-28 18:43:00,2017-08-28 18:55:00,2017-09-06 19:46:00,OSASCO,SP,62,4
831,delivered,27.9,14.1,1,2018-06-30 19:46:00,2018-06-30 19:55:00,2018-07-05 21:48:00,RIO DE JANEIRO,RJ,205,4
832,delivered,124.9,61.15,1,2018-03-17 12:39:00,2018-03-17 12:50:00,2018-04-09 13:32:00,Fortaleza,CE,607,5
833,delivered,16.99,12.79,1,2017-08-10 13:51:00,2017-08-11 06:45:00,2017-08-16 20:34:00,Campo Limpo Paulista,SP,132,4
834,delivered,190.32,16.08,1,2018-06-07 23:42:00,2018-06-07 23:53:00,2018-06-16 16:44:00,Miracatu,SP,118,5
835,delivered,30.0,14.1,1,2018-06-20 09:46:00,2018-06-20 10:21:00,2018-06-22 17:58:00,Niteroi,RJ,240,5
836,delivered,40.3,17.6,1,2017-03-09 16:18:00,2017-03-09 16:18:00,2017-03-16 12:45:00,Iguaracu,PR,867,5
837,delivered,18.99,16.79,1,2017-10-01 10:11:00,2017-10-01 10:24:00,2017-10-05 21:56:00,Sao Leopoldo,RS,931,4
838,delivered,44.99,15.1,1,2018-01-10 13:58:00,2018-01-10 14:09:00,2018-01-17 18:47:00,Ponte Nova,MG,354,5
839,delivered,24.9,10.96,1,2018-03-08 16:00:00,2018-03-08 17:00:00,2018-03-14 16:27:00,OSASCO,SP,62,3
840,delivered,43.56,17.6,1,2018-05-07 10:59:00,2018-05-07 17:56:00,2018-06-09 19:36:00,Mogi das Cruzes,SP,87,4
841,delivered,248.9,1.05,1,2017-12-17 22:49:00,2017-12-17 23:53:00,2018-01-11 15:23:00,Itaquaquecetuba,SP,85,1
842,delivered,145.99,12.93,1,2017-11-24 22:21:00,2017-11-28 03:44:00,2018-01-04 20:26:00,Barueri,SP,64,5
843,delivered,39.99,17.44,1,2018-06-28 22:11:00,2018-06-29 08:35:00,2018-07-05 16:08:00,Sao Paulo,SP,37,3
844,delivered,79.9,17.27,1,2018-07-27 15:25:00,2018-07-27 15:35:00,2018-07-31 19:18:00,Ribeirao Preto,SP,140,4
845,delivered,89.0,23.42,1,2017-05-05 13:48:00,2017-05-05 14:02:00,2017-05-10 09:03:00,Araras,SP,136,5
846,delivered,85.9,14.33,1,2018-04-14 18:31:00,2018-04-14 18:52:00,2018-05-17 21:43:00,Montes Claros,MG,394,5
847,delivered,88.89,15.37,1,2018-03-27 15:55:00,2018-03-29 08:27:00,2018-04-09 19:16:00,Sao Paulo,SP,51,4
848,delivered,29.9,15.56,1,2018-08-25 22:17:00,2018-08-25 22:30:00,2018-08-28 15:11:00,BRASILIA,DF,707,5
849,delivered,109.9,8.53,1,2017-06-17 16:54:00,2017-06-17 17:10:00,2017-07-09 13:43:00,Praia Grande,SP,117,5
850,delivered,99.9,0.0,1,2017-11-24 21:04:00,2017-11-25 01:31:00,2017-12-18 18:42:00,Sao Goncalo,RJ,247,5
851,delivered,139.9,21.61,1,2018-01-25 11:11:00,2018-01-26 03:16:00,2018-01-29 15:48:00,Caxias do Sul,RS,950,5
852,delivered,59.98,15.56,2,2017-06-06 00:11:00,2017-06-07 02:30:00,2017-06-16 21:37:00,Campinas,SP,130,1
853,delivered,149.9,34.85,1,2018-07-25 13:25:00,2018-07-25 13:35:00,2018-07-31 19:22:00,Sao Lourenco da Mata,PE,547,5
854,delivered,169.9,46.78,1,2017-07-23 17:53:00,2017-07-23 18:05:00,2017-08-05 13:23:00,Belem,PA,660,3
855,shipped,86.9,23.19,1,2017-07-11 17:46:00,2017-07-11 17:55:00,2017-07-18 19:53:00,Nova Iguacu,RJ,260,1
856,delivered,36.99,11.85,1,2018-04-16 13:44:00,2018-04-16 14:33:00,2018-05-17 22:28:00,Sao Paulo,SP,37,5
857,delivered,137.9,69.68,1,2018-08-15 16:30:00,2018-08-15 17:04:00,2018-08-22 17:32:00,Fortaleza,CE,603,5
858,delivered,72.0,34.3,1,2018-07-16 11:56:00,2018-07-16 12:10:00,2018-07-23 14:42:00,Matoes,MA,656,4
859,delivered,579.9,18.81,1,2018-01-02 17:46:00,2018-01-02 17:56:00,2018-01-10 15:57:00,Palma Sola,SC,899,4
860,delivered,89.99,35.95,1,2017-04-03 22:19:00,2017-04-03 22:30:00,2017-04-19 13:53:00,Sao Raimundo Nonato,PI,647,5
861,delivered,40.0,14.52,1,2017-06-24 17:11:00,2017-06-27 03:45:00,2017-07-03 13:39:00,Rolandia,PR,866,4
862,delivered,24.89,12.48,1,2017-10-27 12:07:00,2017-10-27 12:28:00,2017-11-14 17:47:00,Goiania,GO,747,3
863,delivered,261.0,22.32,1,2018-06-13 09:46:00,2018-06-13 09:57:00,2018-06-14 22:28:00,Carvalhopolis,MG,377,5
864,delivered,330.74,16.49,1,2018-02-04 19:34:00,2018-02-06 04:33:00,2018-02-22 13:27:00,RIO DE JANEIRO,RJ,224,5
865,shipped,85.99,23.4,1,2018-06-12 09:51:00,2018-06-12 10:21:00,2018-06-18 18:20:00,Sarandi,PR,871,1
866,delivered,80.0,8.31,1,2018-08-12 19:28:00,2018-08-12 19:45:00,2018-08-16 23:21:00,Embu das Artes,SP,68,5
867,delivered,55.0,15.14,1,2018-04-23 10:50:00,2018-04-24 19:23:00,2018-05-01 01:15:00,Anapolis,GO,750,5
868,delivered,199.99,16.15,1,2017-11-03 11:29:00,2017-11-04 11:25:00,2017-11-08 02:42:00,Campos dos Goytacazes,RJ,280,5
869,delivered,590.0,20.57,1,2017-04-24 09:37:00,2017-04-26 09:37:00,2017-05-11 20:16:00,Belo Horizonte,MG,318,5
870,delivered,59.8,19.61,1,2018-04-03 15:03:00,2018-04-04 09:48:00,2018-04-16 20:08:00,Caxias do Sul,RS,950,5
871,delivered,79.0,13.57,1,2018-05-17 16:46:00,2018-05-18 16:58:00,2018-06-01 16:12:00,Guarulhos,SP,71,5
872,shipped,113.8,16.56,1,2017-03-15 15:54:00,2017-03-15 15:54:00,2017-03-28 13:48:00,Imbe,RS,956,3
873,delivered,97.9,14.86,1,2017-11-14 08:13:00,2017-11-14 08:26:00,2017-11-20 22:42:00,Presidente Prudente,SP,190,4
874,delivered,64.9,11.47,1,2018-08-20 20:28:00,2018-08-20 20:50:00,2018-08-25 19:04:00,Holambra,SP,138,5
875,delivered,59.9,11.73,1,2017-05-12 10:51:00,2017-05-12 11:05:00,2017-05-19 14:13:00,Praia Grande,SP,117,5
876,delivered,18.9,16.79,1,2018-07-03 10:03:00,2018-07-05 16:16:00,2018-07-13 16:28:00,RIO DE JANEIRO,RJ,202,4
877,delivered,19.9,15.1,1,2018-03-08 09:26:00,2018-03-08 10:08:00,2018-04-06 17:45:00,Jaragua do Sul,SC,892,4
878,delivered,59.9,14.59,1,2017-03-25 19:13:00,2017-03-25 19:25:00,2017-04-06 12:38:00,Niteroi,RJ,243,3
879,delivered,56.99,16.16,1,2017-11-24 22:09:00,2017-11-25 01:31:00,2017-12-06 17:37:00,RIO DE JANEIRO,RJ,227,1
880,delivered,79.0,32.49,1,2017-09-08 10:57:00,2017-09-08 11:05:00,2017-09-18 19:47:00,Resende,RJ,275,4
881,delivered,53.9,16.07,1,2018-08-25 23:32:00,2018-08-25 23:45:00,2018-08-28 17:36:00,Volta Redonda,RJ,272,5
882,delivered,72.0,16.94,1,2018-02-18 00:10:00,2018-02-18 00:26:00,2018-02-27 17:28:00,Belo Horizonte,MG,303,1
883,delivered,89.7,46.68,3,2018-08-20 23:06:00,2018-08-20 23:15:00,2018-08-22 22:34:00,RIO DE JANEIRO,RJ,200,5
884,delivered,25.0,18.0,1,2018-02-07 08:04:00,2018-02-08 07:35:00,2018-02-16 14:53:00,Sao Paulo,SP,33,5
885,delivered,49.0,15.23,1,2018-03-17 19:59:00,2018-03-17 20:16:00,2018-03-23 18:45:00,Duque de Caxias,RJ,252,1
886,delivered,39.99,14.1,1,2018-06-10 15:44:00,2018-06-11 16:42:00,2018-06-15 17:27:00,Sao Paulo,SP,56,5
887,delivered,123.9,14.21,1,2018-05-10 11:04:00,2018-05-10 11:36:00,2018-05-28 16:08:00,Sao Paulo,SP,55,5
888,delivered,31.26,13.37,1,2018-02-19 19:18:00,2018-02-20 07:27:00,2018-02-24 15:27:00,Campinas,SP,130,5
889,delivered,75.0,12.48,1,2017-04-18 16:00:00,2017-04-20 02:55:00,2017-05-10 07:47:00,Araraquara,SP,148,5
890,delivered,54.99,7.78,1,2017-04-12 02:16:00,2017-04-12 02:25:00,2017-04-15 06:52:00,Sao Paulo,SP,14,5
891,delivered,48.9,17.92,1,2017-10-29 23:44:00,2017-10-31 04:15:00,2017-11-07 21:28:00,Bombinhas,SC,882,3
892,delivered,139.9,15.73,1,2018-05-12 09:58:00,2018-05-12 10:12:00,2018-05-21 13:44:00,Sumare,SP,131,5
893,delivered,89.1,9.16,1,2018-02-21 13:48:00,2018-02-23 02:08:00,2018-03-12 23:36:00,RIO DE JANEIRO,RJ,207,5
894,delivered,366.4,27.84,1,2018-03-01 16:51:00,2018-03-01 17:09:00,2018-04-05 21:37:00,Barra de Guabiraba,PE,556,5
895,delivered,669.9,11.94,1,2017-10-25 10:03:00,2017-10-25 10:14:00,2017-11-08 10:55:00,Sao Paulo,SP,11,5
896,delivered,56.97,16.16,1,2018-03-23 20:57:00,2018-03-23 21:08:00,2018-04-04 00:21:00,RIO DE JANEIRO,RJ,222,5
897,delivered,69.99,17.74,1,2018-04-13 21:18:00,2018-04-13 21:50:00,2018-04-19 00:34:00,Curitiba,PR,820,5
898,delivered,33.0,8.88,1,2018-06-16 19:42:00,2018-06-16 19:58:00,2018-06-25 20:21:00,Sorocaba,SP,180,5
899,delivered,139.9,12.18,1,2017-07-29 12:18:00,2017-07-29 12:35:00,2017-08-07 20:45:00,Americana,SP,134,5
900,delivered,35.9,11.85,1,2018-05-16 16:38:00,2018-05-16 16:57:00,2018-05-22 18:12:00,Tupa,SP,176,5
901,delivered,79.0,15.3,1,2017-09-14 19:12:00,2017-09-14 19:25:00,2017-09-27 17:32:00,Araxa,MG,381,5
902,delivered,69.9,16.25,1,2018-01-17 07:22:00,2018-01-17 07:29:00,2018-02-06 17:13:00,Belo Horizonte,MG,301,5
903,delivered,24.89,7.78,1,2018-03-14 15:55:00,2018-03-14 16:10:00,2018-04-23 10:41:00,Francisco Morato,SP,79,5
904,delivered,165.0,21.2,1,2017-08-11 08:41:00,2017-08-11 08:55:00,2017-08-29 08:15:00,Sao Paulo,SP,11,5
905,delivered,79.9,8.75,1,2017-04-04 13:15:00,2017-04-04 13:25:00,2017-04-10 20:48:00,Diadema,SP,99,5
906,delivered,52.0,13.38,1,2018-05-13 19:57:00,2018-05-15 04:52:00,2018-05-17 14:48:00,Pinhalzinho,SP,129,5
907,delivered,53.99,14.13,1,2017-03-31 11:30:00,2017-03-31 11:42:00,2017-04-05 12:42:00,Curitiba,PR,812,5
908,delivered,398.9,11.13,1,2018-02-01 17:15:00,2018-02-01 17:33:00,2018-02-16 12:33:00,RIO DE JANEIRO,RJ,220,5
909,delivered,205.0,24.81,1,2018-04-20 12:53:00,2018-04-24 19:00:00,2018-05-02 19:20:00,Salvador,BA,416,5
910,delivered,44.9,24.84,1,2017-05-18 09:34:00,2017-05-18 09:45:00,2017-05-26 14:45:00,Joao Pessoa,PB,580,5
911,delivered,219.0,35.95,1,2018-08-22 01:35:00,2018-08-23 01:30:00,2018-08-28 16:46:00,Niteroi,RJ,242,5
912,delivered,39.9,17.63,1,2018-07-02 14:20:00,2018-07-02 14:30:00,2018-07-06 18:48:00,Fortaleza,CE,601,1
913,delivered,49.99,17.63,1,2017-08-24 19:35:00,2017-08-26 11:50:00,2017-09-01 20:13:00,Olinda,PE,530,1
914,delivered,37.8,30.2,2,2017-11-07 09:23:00,2017-11-07 09:35:00,2017-11-16 21:31:00,Farroupilha,RS,951,1
915,delivered,52.64,11.87,1,2017-11-20 16:35:00,2017-11-20 16:47:00,2017-12-02 21:08:00,Piracicaba,SP,134,5
916,delivered,52.9,23.17,1,2018-08-10 14:54:00,2018-08-10 15:10:00,2018-08-17 20:51:00,Erechim,RS,997,5
917,delivered,89.9,11.24,1,2018-01-24 20:07:00,2018-01-24 20:19:00,2018-02-17 19:19:00,Itapevi,SP,66,4
918,delivered,359.98,33.3,2,2018-02-16 20:16:00,2018-02-20 07:15:00,2018-03-12 23:56:00,Jose Bonifacio,SP,152,5
919,delivered,63.87,13.81,1,2018-01-31 21:04:00,2018-01-31 21:15:00,2018-02-07 22:58:00,Sao Paulo,SP,48,5
920,delivered,89.9,16.39,1,2017-10-13 10:15:00,2017-10-13 10:28:00,2017-10-18 19:32:00,Mage,RJ,259,3
921,delivered,22.99,16.79,1,2017-11-24 15:54:00,2017-11-24 19:33:00,2017-12-05 18:19:00,Raposos,MG,344,5
922,delivered,104.9,13.39,1,2017-06-15 16:02:00,2017-06-17 03:48:00,2017-07-12 19:59:00,Atibaia,SP,129,5
923,delivered,119.99,20.08,1,2017-12-01 09:21:00,2017-12-01 11:31:00,2017-12-13 17:35:00,Mirangaba,BA,447,4
924,delivered,31.9,21.15,1,2018-01-21 13:28:00,2018-01-23 03:52:00,2018-02-24 13:12:00,Belem,PA,660,5
925,delivered,65.0,17.88,1,2018-02-01 14:44:00,2018-02-01 14:55:00,2018-02-06 21:56:00,Jaguare,ES,299,5
926,delivered,39.99,15.79,1,2018-04-26 22:47:00,2018-04-26 22:55:00,2018-05-15 14:15:00,Lauro de Freitas,BA,427,5
927,delivered,69.9,17.74,1,2018-07-22 10:28:00,2018-07-23 11:31:00,2018-07-26 16:42:00,Serra,ES,291,5
928,delivered,84.0,27.13,1,2017-05-14 19:00:00,2017-05-14 19:10:00,2017-05-18 14:44:00,Quixada,CE,639,5
929,delivered,109.9,13.35,1,2017-08-15 11:14:00,2017-08-16 03:26:00,2017-08-29 19:41:00,Hortolandia,SP,131,5
930,delivered,166.99,21.66,1,2018-01-28 15:50:00,2018-01-30 04:31:00,2018-01-31 17:08:00,Juiz de Fora,MG,360,1
931,delivered,33.0,8.29,1,2018-05-21 13:31:00,2018-05-22 07:55:00,2018-06-08 18:48:00,Sao Paulo,SP,45,5
932,delivered,177.0,17.0,1,2018-02-14 16:38:00,2018-02-14 16:50:00,2018-02-27 13:39:00,Criciuma,SC,888,5
933,delivered,229.0,18.04,1,2018-03-02 11:04:00,2018-03-02 11:15:00,2018-03-06 13:38:00,Tres Irmaos,RJ,284,5
934,delivered,135.0,17.51,1,2018-04-17 16:54:00,2018-04-17 17:10:00,2018-04-24 19:28:00,Orlandia,SP,146,4
935,delivered,72.0,14.25,1,2017-01-05 15:25:00,2017-01-07 03:44:00,2017-01-16 15:18:00,Belo Horizonte,MG,317,5
936,delivered,73.35,11.9,1,2018-07-13 20:58:00,2018-07-17 04:31:00,2018-07-23 15:51:00,Pereira Barreto,SP,153,5
937,delivered,219.0,16.83,1,2017-11-28 07:50:00,2017-11-28 07:59:00,2018-01-03 19:24:00,Jundiai,SP,132,5
938,delivered,13.98,24.84,1,2018-06-06 21:48:00,2018-06-06 22:12:00,2018-06-13 20:41:00,Nova Santa Rita,PI,647,5
939,delivered,19.9,14.1,1,2017-08-22 18:53:00,2017-08-22 19:06:00,2017-08-25 20:12:00,Belo Horizonte,MG,303,5
940,delivered,49.9,12.69,1,2018-02-28 23:42:00,2018-03-02 02:15:00,2018-03-14 00:58:00,Sao Paulo,SP,37,5
941,delivered,81.5,15.42,1,2017-07-26 11:29:00,2017-07-27 11:25:00,2017-07-28 21:10:00,Unai,MG,386,5
942,delivered,35.99,16.05,1,2017-08-06 23:40:00,2017-08-06 23:55:00,2017-08-10 15:08:00,Gravatai,RS,940,4
943,delivered,56.0,23.11,1,2017-07-16 09:15:00,2017-07-16 09:25:00,2017-07-31 13:35:00,Sao Luis,MA,650,5
944,delivered,89.0,15.37,1,2018-08-17 07:59:00,2018-08-18 07:55:00,2018-08-23 18:40:00,Videira,SC,895,5
945,delivered,79.5,22.43,1,2017-01-26 16:25:00,2017-01-26 16:35:00,2017-02-08 14:47:00,Salvador,BA,412,5
946,delivered,54.9,17.63,1,2018-03-16 13:57:00,2018-03-16 14:10:00,2018-04-03 20:42:00,Londrina,PR,860,4
947,delivered,59.8,14.94,2,2018-04-18 09:55:00,2018-04-18 10:11:00,2018-04-19 23:31:00,Taboao da Serra,SP,67,5
948,delivered,149.0,40.37,1,2018-03-11 22:14:00,2018-03-11 22:28:00,2018-03-31 14:18:00,RIO DE JANEIRO,RJ,227,1
949,delivered,129.0,17.15,1,2017-11-26 03:42:00,2017-11-26 03:51:00,2017-12-11 23:13:00,Porto Alegre,RS,900,5
950,delivered,349.99,22.5,1,2018-06-11 15:32:00,2018-06-11 16:00:00,2018-06-20 23:08:00,Jaboatao dos Guararapes,PE,543,5
951,delivered,126.8,26.46,1,2017-02-02 23:24:00,2017-02-02 23:35:00,2017-02-15 18:51:00,Limeira,SP,134,5
952,delivered,54.99,18.26,1,2018-08-02 20:38:00,2018-08-02 20:50:00,2018-08-08 13:48:00,Pelotas,RS,960,5
953,delivered,18.49,15.1,1,2018-03-25 16:43:00,2018-03-25 16:55:00,2018-03-29 16:19:00,Santo Antonio do Monte,MG,355,4
954,delivered,239.9,11.64,1,2018-07-22 20:04:00,2018-07-24 11:31:00,2018-07-27 21:41:00,RIO DE JANEIRO,RJ,227,5
955,delivered,99.9,44.51,1,2017-07-10 18:12:00,2017-07-10 18:25:00,2017-07-18 17:03:00,RIO DE JANEIRO,RJ,202,5
956,delivered,109.95,18.34,1,2018-08-14 01:13:00,2018-08-14 01:25:00,2018-08-16 19:58:00,Maracas,BA,453,5
957,delivered,41.9,1.1,1,2018-07-13 19:00:00,2018-07-13 19:10:00,2018-07-27 16:58:00,Guarulhos,SP,71,3
958,delivered,150.0,14.8,1,2017-07-20 23:51:00,2017-07-22 02:15:00,2017-08-02 17:37:00,OSASCO,SP,62,5
959,delivered,179.0,16.69,1,2017-06-18 19:51:00,2017-06-20 10:35:00,2017-07-04 14:41:00,Sete Lagoas,MG,357,5
960,delivered,330.0,10.47,1,2017-02-22 13:22:00,2017-02-22 13:30:00,2017-03-28 16:23:00,Mogi das Cruzes,SP,87,5
961,delivered,388.0,15.27,1,2017-08-26 12:43:00,2017-08-26 12:55:00,2017-09-05 16:00:00,Sao Paulo,SP,45,5
962,delivered,53.6,23.25,1,2017-07-02 19:37:00,2017-07-04 04:45:00,2017-07-14 14:57:00,Nova Friburgo,RJ,286,4
963,delivered,84.99,12.09,1,2017-09-26 01:25:00,2017-09-27 12:49:00,2017-10-13 18:32:00,Sao Paulo,SP,20,4
964,delivered,129.0,23.76,1,2017-07-17 13:51:00,2017-07-18 06:35:00,2017-07-26 00:59:00,Lajinha,MG,369,5
965,delivered,49.0,7.78,1,2017-03-12 19:04:00,2017-03-12 19:04:00,2017-03-22 09:08:00,OSASCO,SP,60,1
966,delivered,7.0,15.1,1,2018-04-29 14:31:00,2018-04-29 14:53:00,2018-05-09 23:12:00,Sao Sebastiao do Paraiso,MG,379,5
967,delivered,299.99,9.35,1,2018-02-26 11:06:00,2018-02-26 11:15:00,2018-03-09 20:03:00,Sao Paulo,SP,22,5
968,delivered,129.0,25.55,1,2017-07-02 12:03:00,2017-07-02 12:15:00,2017-07-11 22:03:00,Governador Valadares,MG,350,5
969,delivered,99.9,42.76,1,2017-10-27 16:44:00,2017-10-27 16:55:00,2017-11-03 19:48:00,Sobral,CE,620,3
970,delivered,339.0,17.47,1,2018-04-25 01:03:00,2018-04-25 01:15:00,2018-04-30 16:03:00,Curitiba,PR,818,5
971,delivered,199.0,18.3,1,2017-04-30 14:48:00,2017-04-30 15:02:00,2017-05-09 08:03:00,Guaratingueta,SP,125,4
972,delivered,89.9,15.38,1,2018-05-30 17:38:00,2018-05-30 17:58:00,2018-06-11 18:03:00,Tres de Maio,RS,989,3
973,delivered,28.9,15.1,1,2018-01-11 20:04:00,2018-01-11 20:15:00,2018-01-15 21:06:00,Sao Paulo,SP,47,3
974,delivered,59.9,13.44,1,2018-03-10 16:15:00,2018-03-10 17:07:00,2018-04-03 19:52:00,Presidente Prudente,SP,190,5
975,delivered,11.9,15.1,1,2017-08-10 13:35:00,2017-08-10 13:50:00,2017-08-16 19:03:00,Sao Paulo,SP,45,5
976,delivered,13.9,11.85,1,2017-04-24 20:32:00,2017-04-24 20:45:00,2017-05-02 13:11:00,Sao Paulo,SP,20,3
977,delivered,89.9,17.07,1,2017-08-21 19:33:00,2017-08-23 02:47:00,2017-09-01 19:11:00,Itauna,MG,356,5
978,delivered,158.9,29.28,1,2017-11-26 17:47:00,2017-11-26 17:55:00,2017-12-13 22:57:00,Belo Horizonte,MG,308,4
979,delivered,24.9,7.78,1,2018-04-02 16:10:00,2018-04-03 17:10:00,2018-04-08 21:19:00,Sao Paulo,SP,27,5
980,delivered,109.9,19.05,1,2017-11-27 17:19:00,2017-11-29 18:10:00,2017-12-04 17:54:00,RIO DE JANEIRO,RJ,235,5
981,delivered,29.99,9.34,1,2017-12-01 20:48:00,2017-12-01 21:24:00,2017-12-07 22:29:00,Americana,SP,134,5
982,delivered,89.0,17.87,1,2017-04-06 13:45:00,2017-04-06 14:03:00,2017-04-17 15:47:00,Contagem,MG,320,5
983,delivered,129.9,12.36,1,2018-05-25 13:28:00,2018-05-25 13:53:00,2018-05-29 20:10:00,RIO DE JANEIRO,RJ,227,5
984,delivered,429.9,77.44,1,2017-09-25 09:48:00,2017-09-25 10:04:00,2017-10-10 22:58:00,Cuiaba,MT,780,5
985,delivered,117.8,47.58,2,2017-09-04 11:39:00,2017-09-06 02:55:00,2017-09-18 16:09:00,Camacari,BA,428,1
986,delivered,31.9,15.79,1,2017-11-29 11:24:00,2017-11-29 11:37:00,2017-12-09 15:36:00,Salvador,BA,401,4
987,delivered,28.9,19.05,1,2018-06-14 11:29:00,2018-06-14 12:19:00,2018-06-19 21:46:00,Eunapolis,BA,458,5
988,delivered,459.9,20.14,1,2018-05-01 13:44:00,2018-05-01 14:16:00,2018-05-14 14:08:00,Santos,SP,110,5
989,delivered,189.0,11.93,1,2017-09-12 08:16:00,2017-09-12 08:30:00,2017-09-28 21:47:00,Vinhedo,SP,132,5
990,delivered,58.99,12.59,1,2017-11-02 09:30:00,2017-11-02 09:45:00,2017-11-09 20:09:00,RIO DE JANEIRO,RJ,207,4
991,delivered,120.0,16.81,1,2018-05-30 12:58:00,2018-05-30 13:09:00,2018-06-04 22:46:00,Nova Iguacu,RJ,262,5
992,delivered,129.0,23.76,1,2017-05-05 13:35:00,2017-05-05 13:50:00,2017-05-24 14:39:00,Juiz de Fora,MG,360,5
993,delivered,29.9,8.27,1,2018-05-04 16:08:00,2018-05-08 04:55:00,2018-05-09 17:57:00,Campinas,SP,130,5
994,delivered,84.99,16.35,1,2017-06-02 10:18:00,2017-06-02 10:30:00,2017-06-03 10:57:00,Joinville,SC,892,5
995,delivered,399.0,18.5,1,2017-09-12 17:49:00,2017-09-13 17:55:00,2017-09-18 21:44:00,Sao Paulo,SP,29,5
996,delivered,49.0,17.67,1,2017-12-04 17:16:00,2017-12-04 18:30:00,2017-12-21 21:17:00,Pocos de Caldas,MG,377,5
997,delivered,40.8,15.11,1,2017-05-22 15:57:00,2017-05-22 16:05:00,2017-05-30 12:13:00,Caieiras,SP,77,4
998,delivered,64.0,14.03,1,2017-10-08 14:53:00,2017-10-08 15:07:00,2017-10-13 21:36:00,Tatui,SP,182,4
